The_Beatles-Lucy_In_The_Sky_With_Diamonds.146,1,1,0.5015234264,0.5006521875
John_Mayer-Comfortable.132,1,1,0.501770772,0.500626236
Pink_Floyd-Dont_Leave_Me_Now.152,1,1,0.5019765146,0.5001627009
Pink_Floyd-On_The_Turning_Away.066,1,1,0.5021337293,0.5000438594
Cranberries-Linger.058,1,1,0.5024991414,0.4999060903
Johann_Sebastian_Bach-Air_on_G_String.060,1,1,0.5025651249,0.4996854208
Ron_Allen-Sky.128,1,1,0.5025707185,0.4996767325
Eric_Clapton-Wonderful_Tonight.136,1,1,0.5025896408,0.4998097358
Pink_Floyd-On_The_Turning_Away.094,1,1,0.5028048969,0.4996873974
Lil_Wayne-Lollipop.098,1,1,0.5029433355,0.4987252122
Death_Angel-A_Room_With_A_View.008,1,1,0.5030125352,0.4991432625
Amy_Winehouse-All_my_lovin.042,1,1,0.5032444578,0.4989636118
Foreigner-I_Want_To_Know_What_Love_Is.104,1,1,0.5033795589,0.4992323892
Celine_Dion-The_Power_Of_Love.150,1,1,0.503454912,0.498470643
Avril_Lavigne-When_Youre_Gone.036,1,1,0.5036456868,0.4985070096
Sleep_Deeply-Gentle_Descent.022,1,1,0.5037840411,0.4986862046
The_Beatles-Lucy_In_The_Sky_With_Diamonds.032,1,1,0.5042568846,0.497964262
Ron_Allen-Sage.106,1,1,0.5048413123,0.4973636397
Chicago-Youre_The_Inspiration.102,1,1,0.504910613,0.497285524
J_Holiday-Suffocate.186,1,1,0.5050139444,0.496866445
Pink_Floyd-Hey_You.090,1,1,0.5050466462,0.4971909007
Extreme-More_Than_Words.116,1,1,0.5058168834,0.4965444812
The_Alan_Parsons_Project-Eye_In_The_Sky.50,1,1,0.5060584856,0.4962667269
Burton_Cummings-Fine_State_Of_Affairs.018,1,1,0.5060930215,0.4962986224
Bee_Gees-Emotions.136,1,1,0.5061452784,0.4960779084
Pink_Floyd-Dont_Leave_Me_Now.192,1,1,0.5062136768,0.496143198
Extreme-More_Than_Words.036,1,1,0.5063175678,0.4962429002
Sleep_Deeply-An_Angels_Caress.148,1,1,0.5065638895,0.4955740897
Bee_Gees-Emotions.018,1,1,0.5066540051,0.4953690542
Dan_Gibson-Evening_Song.156,1,1,0.5066873645,0.4955815109
Pink_Floyd-Us_And_Them.198,1,1,0.506879985,0.4954491392
Carpenter-Close_to_you.184,1,1,0.5070446792,0.4951483234
Sleep_Deeply-First_Star_In_The_Sky.058,1,1,0.5075030941,0.4947301323
Christina_Perri-A_Thousand_Years_Live.070,1,1,0.5075469917,0.4946355552
Barbra_Streisand_ft_Bee_Gees-Woman_in_Love.168,1,1,0.5075916333,0.4949756481
John_Mayer-Slow_Dancing_in_a_Burning_Room.192,1,1,0.507681172,0.4946007619
Metallica-Nothing_Else_Matters.122,1,1,0.5077455779,0.4948025625
Bee_Gees-To_Love_Somebody.068,1,1,0.5077710298,0.494685757
John_Denver-Leaving_on_a_Jetplane.058,1,1,0.5078737371,0.4945072115
Zero_7-Spinning.088,1,1,0.507933288,0.4939751369
J_Holiday-Suffocate.096,1,1,0.5082886627,0.4936866665
Burton_Cummings-Fine_State_Of_Affairs.148,1,1,0.5085933314,0.4933246314
Suzanne_D_Mello-Slumdog_Millionaire_Latikas_Theme.116,1,1,0.509040787,0.4934601137
Eric_Clapton-Wonderful_Tonight.188,1,1,0.5091006415,0.4930284646
Burton_Cummings-Break_It_To_Them_Gently.008,1,1,0.5091096227,0.4931255236
Stan_Gets-The_Girl_From_Ipanema.012,1,1,0.5093599394,0.4932188237
Pink_Floyd-Hey_You.178,1,1,0.509420214,0.4927648167
Norah_Jones-Dont_Know_Why.030,1,1,0.5097569947,0.4923220639
The_Temptations-Just_My_Imagination.60,1,1,0.5097571376,0.4923898653
Dead_Kennedys-The_Prey.064,1,1,0.509815314,0.4923427514
Celine_Dion-The_Power_Of_Love.094,1,1,0.5101421165,0.4916083847
John_Denver-Rocky_mountain_high.106,1,1,0.5103277831,0.4920871473
Led_Zeppelin-Thank_You.056,1,1,0.5107298555,0.4914312848
