Anthrax-Caught_In_A_Mosh.032,2
The_Piano_Guys-Somewhere_Over_the_Rainbow.028,2
Death_Angel-A_Room_With_A_View.192,1
Dan_Gibson-Waves_Of_Peace.058,1
Christina_Perri-A_Thousand_Years.024,1
Anthrax-Belly_Of_The_Beast_(Live).046,2
Snoop_Dogg_ft_Pharrell_Williams-Drop_It_Like_Its_Hot.40,2
Anthrax-Caught_In_A_Mosh.160,2
Pink_Floyd-Young_Lust.30,2
Enya-Only_Time_(Radio_Edit).100,1
Metallica-Orion.152,2
Anthrax-Gung-Ho.028,2
Adele-Skyfall.022,1
Ron_Allen-Tao.138,1
Charlotte_Church-The_Flower_Duet.154,2
Pink_Floyd-Wish_You_Were_Here.198,2
Bryan_Adams-Everything_I_Do_I_Do_It_For_You.068,1
Suzanne_D_Mello-Slumdog_Millionaire_Latikas_Theme.098,1
John_Lennon-Imagine.010,1
Ozzy_Osbourne-No_More_Tears.30,2
Vivaldi-Autumn_1_Allegro.40,2
Barry_White-Cant_Get_Enough_Of_Your_Love Baby.114,2
Autograph-Turn_Up_The_Radio.180,2
Deva_Premal-Om_Hraum_Mitraya.056,1
Dan_Gibson-Moonrise.152,2
Anthrax-Imitation_Of_Life.006,2
Baauer-Harlem_Shake.058,2
Afrojack-Take_Over_Control.102,2
Foreigner-Say_You_Will.70,2
Culture_Club-Karma_Chameleon.30,2
Metallica-Orion.060,2
Crepusculo-Bring_me_to_life.102,2
Norah_Jones-Dont_Know_Why.152,1
Jean_Yves_Thibaudet-Leaving_Netherfield.086,1
April_Wine-Sign_of_the_Gypsy_Queen.168,2
Billy_Talent-Pins_And_Needles.052,2
Anthrax-Bring_The_Noise.064,2
The_Police-Every_Breath_You_Take.170,2
Bee_Gees-Too_Much_Heaven.156,1
Dan_Gibson-Sweet_Musings.128,1
Anthrax-Be_All_End_All.164,2
Deva_Premal-Om_Namo_Bhagavate.048,1
Faith_Hill-There_Youll_Be.028,1
South_Park-Up_There.090,2
Tony_Orlando-Knock_Three_Times.50,2
AC_DC-Girls_got_rythym.110,2
Zero_7-Spinning.164,2
The_Doors-The_End.136,2
Schumann_ Kinderszenen-Op_15_Foreign_Countries_and_People.084,1
Anthrax-Pipeline.014,2
Anthrax-Blood.114,2
John_Mayer-Gravity.178,1
Dan_Gibson-Sweet_Musings.112,1
Christopher_Cross-Sailing.076,1
Jean_Yves_Thibaudet-Darcys_Letter.094,1
Foreigner-Waiting_For_A_Girl_Like_You.146,1
Sarah_Brightman-Ave_Maria_di_Gounod.188,1
Little_River_Band-Reminiscing.082,1
Barbara_Streisand-The_Love_Inside.076,1
Black_Eyed_Peas-Just_Cant_Get_Enough.096,2
Extreme-More_Than_Words.200,1
HD-Vellai_Pookal_(white_flowers).192,1
John_Paul_Young-Love_Is_In_The_Air.80,2
Pink_Floyd-Is_There_Anybody_Out_There.134,1
Rush-Freewill.80,2
Led_Zepplin-Going_to_California.048,1
Right_Said_Fred-Im_too_Sexy.40,2
Black_Eyed_Peas-Boom_Boom_Pow.092,2
Avril_Lavigne-When_Youre_Gone.076,2
Little_River_Band-Reminiscing.102,1
Rihanna-Birthday_Cake.30,2
Black_Eyed_Peas-Just_Cant_Get_Enough.118,2
Phil_Collins-Against_All_Odds.042,1
Led_Zeppelin-Kashmir.136,1
The_Doors-The_End.140,2
Autograph-Turn_Up_The_Radio.160,2
Daft_Punk-One_More_Time_(Club Mix).40,2
Anthrax-Belly_Of_The_Beast_(Live).022,2
Anthrax-Imitation_Of_Life.024,2
Maryaan-Netru_Aval_Irunthal_tamil.018,1
Anthrax-Gung-Ho.094,2
Bread-Lost_Without_Your_Love.138,2
John_Lennon-Imagine.024,1
Celine_Dion-The_Power_Of_Love.044,1
Black_Eyed_Peas-Lets_Get_It_Started.102,2
Black_Eyed_Peas-Imma_Be.052,2
The_Police-Every_Breath_You_Take.126,2
Cranberries-Linger.070,1
Bryan_Adams-Everything_I_Do_I_Do_It_For_You.060,1
Cheap_Trick-Dream_Police.50,2
Maryaan-Netru_Aval_Irunthal_tamil.010,1
Sleep_Deeply-Gentle_Descent.168,1
Bob_Seger-Like_a_Rock.118,2
Spanish_Harlem_Orchestra-Escucha_El_Ritmo.40,2
Anthrax-Im_The_Man_91.028,2
Credence_Clearwater_Revival-Rollin_on_a_River.50,2
Divinity-Inside_a_Cocoon.044,1
Metallica-Orion.194,2
Pink_Floyd-Sorrow.166,1
Anthrax-Caught_In_A_Mosh.112,2
John_Denver-Rocky_mountain_high.070,1
Foreigner-Hot_Blooded.70,2
Beatles-Yesterday.096,2
Dan_Gibson-Shoreline_Serenity.152,1
Andy_Gibb-Shadow_Dancing.078,2
Black_Eyed_Peas-Meet_Me_Halfway.172,2
Britt_Nicole-Through_the_Eyes_Of_Love.148,1
John_Denver-Take_Me_Home_Country_Roads.034,1
Black_Label_Society-The_Last_Goodbye.200,1
Anthrax-Blood.032,2
Deva_Premal-Sammasati.106,1
Avicii-Wake_Me_Up.116,2
Anthrax-Aftershock.044,2
Black_Eyed_Peas-Rock_That_Body.088,2
Flo_Rida_ft_T_Pain-Low.40,2
Beach_Boys-Barbara_Ann.060,2
Black_Eyed_Peas-Just_Cant_Get_Enough.110,2
Celine_Dion-Its_All_Coming_Back_To_Me_Now.088,2
Jean_Yves_Thibaudet-Dawn.082,1
Death_Angel-A_Room_With_A_View.026,1
Ron_Allen-Earth.108,1
Sarah_Brightman-You_Take_My_Breath_Away.126,2
The_Beatles-Let_It_Be.086,2
Bad_Company-Gone_Gone_Gone.124,2
Time_machine-a_million_and_one_things_to_do_(instrumental).80,2
Michael_Jackson-Beat_It.50,2
Black_Sabbath-Symptom_of_the_Universe.114,2
Barry_White-Cant_Get_Enough_Of_Your_Love Baby.170,2
Pink_Floyd-Dont_Leave_Me_Now.138,1
Amanda_Seyfried-Little_House.096,1
Billy_Idol-White_Wedding.192,2
Sleep_Deeply-Midnight_Blue.174,1
AR_Rahman-Bombay_Theme.020,1
Judas_Priest-Wild_Nights_Hot_and_Crazy_Days.30,2
Boston-Dont_Look_Back.80,2
Ray_Charles-Georgia_On_My_Mind.066,1
John_Denver-Calypso.018,1
Genesis-Invisible_Touch.80,2
Led_Zeppelin-Babe_Im_Gonna_Leave_You.120,2
Anthrax-Sects.094,2
AC_DC-Girls_got_rythym.086,2
Nazareth-This_Flight_Tonight.80,2
Judas_Priest-Rock_You_All_Around_The_World2.70,2
Sherriff-When_Im_With_You.190,1
Bad_Company-Gone_Gone_Gone.114,2
Dan_Gibson-Moonrise.040,1
Little_River_Band-Reminiscing.092,1
Metallica-Jump_In_The_Fire.60,2
Pink_Floyd-Sheep.60,1
Bee_Gees-Too_Much_Heaven.192,1
Dead_Kennedys-Ill_In_The_Head.30,2
Black_Eyed_Peas-Rock_That_Body.126,2
Jacques_Offenbach-Barcarolle.076,1
Billy_Talent-Pins_And_Needles.006,2
Sleep_Deeply-First_Star_In_The_Sky.148,1
Led_Zeppelin-Kashmir.80,2
Enya-Only_Time_(Radio_Edit).122,1
Anthrax-Sects.170,2
Deva_Premal-Rasa_Govindam.136,1
Anthrax-Intro To Reality.166,2
South_Park-Chef_Simultaneous.80,2
Trooper-Boys_in_the_Bright_White_Sports_Car.30,2
Enya-May_it_Be.138,1
Andrea_Bocelli-Por_ti_volare.138,1
Anthrax-Gung-Ho.112,2
El_Gran_Combo_de_Puerto_Rico-Canciones_de_Navidad_Rumbon_En_Navidad.60,2
Sleep_Deeply-Worlds_Away.166,1
Baauer-Harlem_Shake.042,2
Celine_Dion-I_surrender.060,2
Pantera-Planet_Caravan.054,1
HD-Vellai_Pookal_(white_flowers).102,1
Christopher_Cross-Sailing.160,1
Sleep_Deeply-An_Angels_Caress.044,1
Andy_Gibb-Shadow_Dancing.110,2
Pink_Floyd-Is_There_Anybody_Out_There.148,1
Dan_Gibson-Shoreline_Serenity.166,1
Johannes_Brahms-Violin_Concerto_in_D_major_Op_77_II_Adagio.190,1
Anthrax-Imitation_Of_Life.004,2
Divinity-Ethereal_Awakening.156,1
Sarah_McLachlan-I_Will_Remeber_You.158,2
Amy_Winehouse-All_my_lovin.104,1
Anthrax-H8_Red.054,2
April_Wine-Sign_of_the_Gypsy_Queen.060,2
Great_Old_Mambo-AOMP.60,2
Al_Green-Lets_Stay_Together.030,1
Sleep_Deeply-Twilight_Fades.110,1
Black_Sabbath-Paranoid.164,2
Billy_Joel-Uptown_Girl.080,2
Celine_Dion-Its_All_Coming_Back_To_Me_Now.162,2
Tyga-Rack_City_(Explicit).30,2
Ray_Charles-Georgia_On_My_Mind.080,1
Amanda_Seyfried-Little_House.024,1
Roberta_Flack-Killing_Me_Softly_With_His_Song.008,1
Lionel_Richie-All_Night_Long.70,1
Johann_Sebastian_Bach-Air_on_G_String.076,1
Barbara_Streisand-Memory.186,2
Blondie-One_Way_Or_Another.008,2
Bill_Joel-Its_Still_Rock_And_Roll_To_Me.160,2
The_Piano_Guys-Arwens_Vigil.082,1
Sleep_Deeply-Gentle_Descent.068,1
The_Mamas_and_the_Papas-California_Dreaming.80,2
Billy_Squier-Rock_Me_Tonite.156,2
Little_River_Band-Afternoon_Delight.132,1
Divinity-Gathering_Dusk.152,1
Sarah_Brightman-You_Take_My_Breath_Away.176,2
Deva_Premal-Homage_To_Krishna.010,1
AC_DC-Can_I_Sit_Next_To_You_Girl.034,2
Anthrax-I_Am_The_Law.180,2
Iron_Maiden-Where_Eagles_Dare.30,2
John_Mayer-Comfortable.178,1
Bad_Company-Gone_Gone_Gone.194,2
AC_DC-Hell_Aint_a_Bad_Place_To_Be.154,2
Alice_Cooper-Thrill_My_Gorilla.002,2
Burton_Cummings-Fine_State_Of_Affairs.30,2
April_Wine-Sign_of_the_Gypsy_Queen.100,2
Evanescence-My_Immortal.060,1
Celine_Dion-I_surrender.028,1
Christopher_Cross-Arthurs_Theme.012,1
Triumph -Follow_your_heart.50,2
Sleep_Deeply-Twilight_Fades.160,1
Anthrax-Im_The_Man_91.142,2
Dan_Gibson-Shoreline_Serenity.028,1
Divinity-Gathering_Dusk.106,1
Enya-Only_Time_(Radio_Edit).186,1
April_Wine-Enough_is_Enough.170,2
Alicia-I_Love_The_Nightlife.106,2
Randy_Vanwarmer-Just_When_I_needed_You_Most.134,1
Extreme-More_Than_Words.030,1
Christopher_Cross-Arthurs_Theme.058,2
Soundgarden-Drawing_Flies.40,2
Jimmy_Buffet-Margaritaville.024,1
Usher_ft_Young_Jeezy-Make_Love_In_This_Club.30,2
Evanescence-My_Immortal.042,1
Ron_Allen-Earth.112,1
AC_DC-Hell_Aint_a_Bad_Place_To_Be.184,2
Beastie_Boys-Girls.066,2
New_Swing_Sextet-My_Favorite_Things.80,2
Blur-Song_2.70,2
Jean_Yves_Thibaudet-Dawn.108,2
Jean_Yves_Thibaudet-Mrs_Darcy.072,1
Anthrax-Intro To Reality.040,1
Charlotte_Church-The_Flower_Duet.076,1
Meatloaf-Heaven_Can_Wait.174,2
Anthrax-Gung-Ho.064,2
Boston-Dont_Look_Back.50,2
Led_Zeppelin-Dancing_Days.30,2
Anthrax-Be_All_End_All.106,2
Sarah_Brightman-Pie_Jesu.012,1
John_Denver-Leaving_on_a_Jetplane.166,1
Sleep_Deeply-Gentle_Descent.166,1
John_Denver-Take_Me_Home_Country_Roads.164,1
Edvard_Grieg-Morning.164,1
Rage_Against_The_Machine-Snake_Charmer.50,2
Death_Angel-A_Room_With_A_View.038,1
Sleep_Deeply-Worlds_Away.074,1
Evanescence-My_Immortal.016,1
Al_Green-Lets_Stay_Together.016,1
Stan_Getz-The_Girl_From_Ipanema.062,1
Bad_Company-Gone_Gone_Gone.014,2
Anthrax-Be_All_End_All.032,2
Alan_Jackson-Remember_When.050,1
Afrojack-Take_Over_Control.156,2
Black_Sabbath-Neon_Knights.164,2
Eric_Clapton-Wonderful_Tonight.032,1
Pink_Floyd-On_The_Turning_Away.130,2
Black_Eyed_Peas-Imma_Be.002,2
Anthrax-Got_The_Time.124,2
Def_Leppard-Rock_Of_Ages.30,2
Nazareth-My_White_Bicycle.40,2
Annhilator-Imperiled_Eyes.060,2
Black_Eyed_Peas-Rock_That_Body.130,2
Clarence_Carter-Strokin.80,2
Molotov-Frijolero.50,2
Deva_Premal-Om_Namo_Bhagavate.162,1
The Devil Went Down To Georgia.70,2
The_Beatles-Let_It_Be.088,2
Blondie-One_Way_Or_Another.040,2
Tony_Vega-Dejame_Soñar.30,2
Beach_Boys-California_Girls.046,2
Jimmy_Buffet-Margaritaville.002,1
John_Legend-All_Of_Me.30,1
James_Blunt-Youre_Beautiful.086,1
Johannes_Brahms-Violin_Concerto_in_D_major_Op_77_II_Adagio.116,1
Bee_Gees-Emotions.168,1
Amanda_Seyfried-Little_House.106,1
Anthrax-Gung-Ho.098,2
Pink_Floyd-On_The_Turning_Away.114,2
Ron_Allen-Reason.078,1
AC_DC-Sin_city.068,2
Bad_Company-Gone_Gone_Gone.090,2
John_Denver-Take_Me_Home_Country_Roads.074,1
Pink_Floyd-Dont_Leave_Me_Now.152,1
Billy_idol-Dancin_With_Myself.064,2
Devo-Whip_It.60,2
Sarah_Brightman-Time_to_Say_Goodbye.110,1
Anthrax-Parasite.132,2
Metallica-Nothing_Else_Matters.104,1
Andrea_Bocelli_ft_Christina_Aguilera_Somos_Novios.040,1
Billy_Squier-Rock_Me_Tonite.60,2
Celine_Dion-My_Heart_Will_Go_On.096,1
AR_Rahman-Bombay_Theme.114,1
Sleep_Deeply-Twilight_Fades.172,1
Foreigner-Waiting_For_A_Girl_Like_You.094,1
Black_Eyed_Peas-Rock_That_Body.030,2
Beastie_Boys-Girls.044,2
Black_Sabbath-Never_Say_Die.008,2
Extreme-More_Than_Words.054,1
Billy_Squier-Rock_Me_Tonite.052,2
Carlos_Moska-Corcovado.060,1
Beach_Boys-Surfing_USA.042,2
Phil_Collins-Against_All_Odds.116,1
Boston-Rock_and_Roll_Band.40,2
2Pac-California_Love.50,2
Anthrax-Got_The_Time.112,2
Black_Sabbath-The_Wizard.114,2
Reiki-Wellness-Flowing.048,1
Billy_Talent-Pins_And_Needles.038,2
