Divinity-Gathering_Dusk.108,1,1,0.9995899609060022,0.0003794059670930023
Divinity-Gathering_Dusk.180,1,1,0.9991906907343524,0.0007494252053230604
Celine_Dion-The_Power_Of_Love.164,1,1,0.9989565696595316,0.0009636808072658281
Celine_Dion-The_Power_Of_Love.158,1,1,0.9988709348058658,0.001044653292358961
Celine_Dion-The_Power_Of_Love.030,1,1,0.9988547340088586,0.001057966341821022
Celine_Dion-The_Power_Of_Love.084,1,1,0.998708887618218,0.001189159288507331
Divinity-Gathering_Dusk.074,1,1,0.9980025575208309,0.001859224008973076
Enya-Only_Time_(Radio_Edit).068,1,1,0.9978295430061875,0.002012298333448281
Celine_Dion-The_Power_Of_Love.050,1,1,0.9977377612568764,0.002092030511551902
Enya-Only_Time_(Radio_Edit).006,1,1,0.9976785514051941,0.002151383757903542
Divinity-Gathering_Dusk.106,1,1,0.9976261998926826,0.002193975092224599
Celine_Dion-The_Power_Of_Love.058,1,1,0.9975802868895317,0.002237522624579907
Divinity-Gathering_Dusk.100,1,1,0.9975436785493208,0.002265396409204078
Deva_Premal-Homage_To_Krishna.180,1,1,0.9974578770616872,0.002351909760591373
Celine_Dion-The_Power_Of_Love.054,1,1,0.9973348362161107,0.002461133604693942
Celine_Dion-The_Power_Of_Love.016,1,1,0.9968338988024381,0.002925262056705032
Divinity-Gathering_Dusk.170,1,1,0.9967781262579,0.002972205729648529
Faith_Hill-There_Youll_Be.088,1,1,0.9963204227037905,0.003400146317745601
Celine_Dion-The_Power_Of_Love.060,1,1,0.996181861942901,0.003527094476650176
Ron_Allen-Kindness.124,1,1,0.9956390335578601,0.004034113553815789
Divinity-Gathering_Dusk.166,1,1,0.9953560683271581,0.004291548793576985
Celine_Dion-The_Power_Of_Love.142,1,1,0.995094135998686,0.004513164209499709
Celine_Dion-The_Power_Of_Love.028,1,1,0.9946209101515247,0.004968350019578573
Celine_Dion-The_Power_Of_Love.048,1,1,0.9944887519734706,0.005087972166398556
Celine_Dion-The_Power_Of_Love.052,1,1,0.9944462405401554,0.005126378920533988
Celine_Dion-The_Power_Of_Love.046,1,1,0.9943664537230004,0.005201329215271897
Dan_Gibson-Waves_Of_Peace.148,1,1,0.9943345719455201,0.005232581836006292
Divinity-Gathering_Dusk.078,1,1,0.9940890850797472,0.005479482515750687
Celine_Dion-The_Power_Of_Love.130,1,1,0.9940012099757958,0.005540571629938743
Deva_Premal-Om_Namo_Bhagavate.186,1,1,0.9939725913513635,0.005554195603181672
Divinity-Gathering_Dusk.192,1,1,0.9937135479517427,0.0058156447929596
Norah_Jones-Dont_Know_Why.100,1,1,0.9932286406516178,0.006297258353920518
Suzanne_D_Mello-Slumdog_Millionaire_Latikas_Theme.108,1,1,0.9929863455245812,0.006578322580684137
Celine_Dion-The_Power_Of_Love.006,1,1,0.9928209022939656,0.00662844505489027
Divinity-Gathering_Dusk.194,1,1,0.9926303006673994,0.006811902958306657
Deva_Premal-Sammasati.068,1,1,0.9924757413795421,0.006992767696514698
Suzanne_D_Mello-Slumdog_Millionaire_Latikas_Theme.096,1,1,0.992470313063163,0.007057846500864737
Divinity-Gathering_Dusk.160,1,1,0.9924280727402564,0.006994679605271566
Ron_Allen-Earth.016,1,1,0.9921587058692167,0.007238122370221828
Divinity-Gathering_Dusk.164,1,1,0.9920617706772666,0.007337085025930959
Divinity-Gathering_Dusk.196,1,1,0.9919891670265453,0.007384180142031695
Sarah_Brightman-Ave_Maria_di_Gounod.140,1,1,0.9919210878602406,0.007480049883611187
Celine_Dion-The_Power_Of_Love.032,1,1,0.9917276422629836,0.007640152328414806
Divinity-Gathering_Dusk.178,1,1,0.991178952191799,0.008135247105950837
Celine_Dion-The_Power_Of_Love.012,1,1,0.9910202876830452,0.008292891260848506
Celine_Dion-The_Power_Of_Love.018,1,1,0.9909533346266413,0.00835169522971364
Divinity-Gathering_Dusk.190,1,1,0.9905999246465755,0.008680794310821896
Celine_Dion-The_Power_Of_Love.020,1,1,0.9900242915704022,0.009211572325314851
Divinity-Gathering_Dusk.168,1,1,0.9897929462971743,0.00944058252259977
Divinity-Gathering_Dusk.148,1,1,0.9896780350038755,0.009525087519886934
Divinity-Gathering_Dusk.172,1,1,0.989670620938078,0.009545467865835437
Ron_Allen-Earth.038,1,1,0.9890874769929168,0.01010260108998053
Britt_Nicole-Through_the_Eyes_Of_Love.090,1,1,0.9889027759709025,0.01040049701274275
